user_id,phone_number,full_name,created_at,kyc_status,risk_score,is_fraud
1907,+1-697-539-0692x083,Karen Wolf,2023-05-19 21:52:48.437897,VERIFIED,0.04,0.0
1908,(344)731-0141,Sharon Horton,2024-03-27 21:52:48.437897,VERIFIED,0.17,0.0
1909,(707)209-6967x32393,Dennis Patterson,2025-09-27 21:52:48.439315,VERIFIED,0.29,0.0
1910,794-851-6625,Joann Brennan,2024-08-18 21:52:48.439315,VERIFIED,0.18,0.0
1911,5265802573,Juan Mitchell,2024-12-31 21:52:48.439315,VERIFIED,0.13,0.0
1912,446.805.4619x655,Sherri Wheeler,2024-10-07 21:52:48.439315,VERIFIED,0.07,0.0
1913,001-965-844-0240x803,Danielle Valentine,2025-01-27 21:52:48.440316,VERIFIED,0.21,0.0
1914,498.929.0498x5785,Mr. Raymond Simpson,2023-06-23 21:52:48.440316,VERIFIED,0.09,0.0
1915,001-777-969-5063x551,Chase Brown,2025-08-27 21:52:48.440316,VERIFIED,0.15,0.0
1916,232.645.8701x0730,Nicholas Martinez,2024-05-23 21:52:48.440316,VERIFIED,0.07,0.0
1917,001-738-820-9322x1737,Timothy Williamson,2023-09-25 21:52:48.441317,VERIFIED,0.21,0.0
1918,+1-947-931-5803x678,Loretta Armstrong,2025-07-28 21:52:48.441317,VERIFIED,0.15,0.0
1919,001-278-588-8550x447,Jeff Curtis,2025-01-29 21:52:48.441317,VERIFIED,0.04,0.0
1920,(535)222-0301,Kimberly Rich,2023-06-13 21:52:48.441317,VERIFIED,0.27,0.0
1921,620-357-6719x5845,Kevin Lawrence,2024-02-15 21:52:48.442316,VERIFIED,0.22,0.0
1922,447.446.5368x66191,Jack Little,2025-06-05 21:52:48.442316,VERIFIED,0.22,0.0
1923,551.785.7416,Wanda Fox,2025-05-31 21:52:48.442316,VERIFIED,0.2,0.0
1924,+1-629-567-6452x9241,Joshua Hartman,2024-10-24 21:52:48.442316,VERIFIED,0.02,0.0
1925,(682)902-1327x862,Judith Bright,2024-06-20 21:52:48.443317,VERIFIED,0.26,0.0
1926,001-983-748-9600x13519,Jessica Rollins,2025-05-20 21:52:48.443317,VERIFIED,0.01,0.0
1927,001-509-537-6909,Erica Carter,2023-05-13 21:52:48.443317,VERIFIED,0.19,0.0
1928,754-204-2070,Theresa Bowen,2024-02-13 21:52:48.443317,PENDING,0.16,0.0
1929,+1-408-657-9531x64164,Matthew Ross,2025-04-21 21:52:48.444316,VERIFIED,0.18,0.0
1930,419.682.0610x554,James Odom,2023-04-30 21:52:48.444316,PENDING,0.02,0.0
1931,+1-953-356-7177x193,Amber Key,2025-02-02 21:52:48.444316,VERIFIED,0.0,0.0
1932,+1-880-674-4000x5141,Mark Glenn,2024-02-11 21:52:48.445318,VERIFIED,0.23,0.0
1933,9534436654,Ryan Jenkins,2025-01-15 21:52:48.445318,VERIFIED,0.08,0.0
1934,(217)369-0588,Paul Wright,2025-06-18 21:52:48.445318,VERIFIED,0.13,0.0
1935,001-344-368-4266x35708,Cody Lopez,2025-04-15 21:52:48.445318,VERIFIED,0.11,0.0
1936,+1-782-883-2862,Nichole Avila,2025-05-20 21:52:48.445318,VERIFIED,0.31,1.0
1937,001-278-958-8736x380,Mr. Walter Munoz,2026-01-09 21:52:48.446831,VERIFIED,0.03,0.0
1938,810-328-3116x25396,Thomas Ramsey,2025-12-23 21:52:48.446831,VERIFIED,0.37,1.0
1939,(925)825-7142x4411,Wendy Lambert,2023-10-14 21:52:48.447899,VERIFIED,0.07,0.0
1940,4549934882,Traci Smith,2025-04-17 21:52:48.447899,VERIFIED,0.29,0.0
1941,+1-722-460-1661,Gerald Eaton,2023-06-22 21:52:48.447899,VERIFIED,0.19,0.0
1942,+1-556-403-1076x60589,Katherine Freeman,2025-10-05 21:52:48.449410,VERIFIED,0.12,0.0
1943,986-450-0815,Anita Cross,2024-07-25 21:52:48.449410,VERIFIED,0.09,0.0
1944,(543)701-4758x8942,Matthew Harris,2024-07-23 21:52:48.450148,VERIFIED,0.06,0.0
1945,+1-297-402-7874x28059,Shannon Hudson,2024-03-31 21:52:48.450538,VERIFIED,0.01,0.0
1946,(723)202-2575,Tanya Rocha,2024-06-28 21:52:48.450538,VERIFIED,0.18,1.0
1947,001-699-995-3876,Adam Gonzalez,2025-05-18 21:52:48.450538,VERIFIED,0.04,0.0
1948,(458)645-9682x0457,Brittney Odonnell,2025-12-09 21:52:48.451554,VERIFIED,0.18,0.0
1949,(583)615-5085x8736,Omar Wallace,2024-01-17 21:52:48.451554,VERIFIED,0.11,0.0
1950,878.616.0961,Jesse Simpson,2024-04-03 21:52:48.451554,VERIFIED,0.16,0.0
1951,925-932-0845x7821,Michael Foster,2024-01-31 21:52:48.452827,VERIFIED,0.3,0.0
1952,330.517.5944,Jennifer Hines,2025-04-16 21:52:48.452827,VERIFIED,0.23,0.0
1953,+1-362-565-6409,Elizabeth Jones,2024-05-07 21:52:48.452827,VERIFIED,0.27,0.0
1954,858.928.3676x6390,Mark York,2024-04-18 21:52:48.454052,PENDING,0.21,0.0
1955,001-279-286-1619x56855,Curtis George,2024-01-03 21:52:48.454052,VERIFIED,0.07,0.0
1956,740.448.8415,Robert Williams,2024-02-06 21:52:48.455105,VERIFIED,0.24,0.0
1957,+1-774-914-6488x65675,Linda Jensen,2023-11-15 21:52:48.455619,VERIFIED,0.09,0.0
1958,(707)699-4369x425,Angela Stone,2024-12-11 21:52:48.455619,PENDING,0.01,0.0
1959,+1-572-940-7070x2193,Todd Boone,2024-06-21 21:52:48.455619,PENDING,0.08,0.0
1960,497-330-9589x8848,Alexis Johnson,2023-07-18 21:52:48.457137,PENDING,0.01,0.0
1961,+1-932-911-6299x64708,Kyle Wall,2024-05-29 21:52:48.457703,VERIFIED,0.18,0.0
1962,647.224.3496,Andrew Bartlett,2024-03-25 21:52:48.458720,PENDING,0.27,0.0
1963,715.533.3356x84955,Debra Blake,2025-06-29 21:52:48.459233,VERIFIED,0.2,0.0
1964,(507)829-8193x125,James Carrillo,2023-05-28 21:52:48.459233,VERIFIED,0.27,0.0
1965,001-780-399-4011x05156,Adam Page,2023-04-24 21:52:48.460248,VERIFIED,0.19,0.0
1966,(511)218-6185,Jennifer Brown,2023-08-21 21:52:48.460248,VERIFIED,0.16,0.0
1967,829-937-0290x044,Katrina Torres,2024-05-03 21:52:48.461250,PENDING,0.2,0.0
1968,296.700.4175x19363,Kyle Armstrong,2024-12-02 21:52:48.461250,VERIFIED,0.12,0.0
1969,606.829.8104x42896,Kimberly Wang,2024-11-01 21:52:48.462247,VERIFIED,0.26,0.0
1970,255.614.4802,Brenda Torres,2024-07-06 21:52:48.462247,VERIFIED,0.27,0.0
1971,001-379-756-2162,Leah Phillips,2025-03-04 21:52:48.463292,VERIFIED,0.12,0.0
1972,001-617-958-9081x9220,Sarah Moore,2024-04-15 21:52:48.463292,PENDING,0.14,0.0
1973,+1-977-476-8728x1505,Manuel Bennett,2023-12-02 21:52:48.463292,VERIFIED,0.14,0.0
1974,826.612.4730x9037,Nathaniel Long,2023-11-04 21:52:48.463292,VERIFIED,0.12,0.0
1975,536-506-5877x1968,Joseph Herrera,2025-04-25 21:52:48.464289,VERIFIED,0.15,0.0
1976,(757)326-3740x5421,Jennifer Thornton,2024-04-30 21:52:48.464289,VERIFIED,0.22,0.0
1977,8877522552,Gabrielle Bean,2023-05-22 21:52:48.464289,VERIFIED,0.28,0.0
1978,963.902.7010x63394,Amanda Duarte,2025-05-12 21:52:48.464289,VERIFIED,0.22,0.0
1979,272-438-9303x4578,Peter Blair,2025-01-20 21:52:48.464289,VERIFIED,0.02,0.0
1980,585-813-1153x155,Richard Richards,2025-03-11 21:52:48.465644,VERIFIED,0.24,0.0
1981,459-344-5070,Jaime Rivera,2023-12-26 21:52:48.465644,VERIFIED,0.19,0.0
1982,(949)255-1955x780,Kelly Pham,2023-07-03 21:52:48.465644,VERIFIED,0.07,0.0
1983,749.940.2838,Jean Adams,2024-12-29 21:52:48.467160,VERIFIED,0.21,0.0
1984,(666)390-8962,Desiree Hill,2025-12-03 21:52:48.467160,VERIFIED,0.13,0.0
1985,488-790-5989,David Reeves,2025-04-12 21:52:48.468184,VERIFIED,0.24,0.0
1986,001-642-856-9426x827,Jeffrey Bright,2023-08-19 21:52:48.468695,VERIFIED,0.19,0.0
1987,425-608-2229,Leslie Johnson,2025-10-01 21:52:48.468695,VERIFIED,0.21,0.0
1988,542-638-4397,Matthew Leon,2024-10-06 21:52:48.468695,VERIFIED,0.12,0.0
1989,(686)579-3014x714,William Martinez,2025-03-12 21:52:48.469707,VERIFIED,0.15,0.0
1990,(277)225-4220x9389,Margaret Obrien,2025-06-06 21:52:48.469707,PENDING,0.17,0.0
1991,410-643-7159,Lisa Drake,2025-09-09 21:52:48.470716,PENDING,0.07,0.0
1992,001-938-312-3346x32727,Susan Garcia,2024-11-11 21:52:48.470716,VERIFIED,0.19,0.0
1993,593.534.0581,Catherine Delgado,2025-09-11 21:52:48.471718,VERIFIED,0.12,0.0
1994,3515916620,David Mcgrath,2023-10-14 21:52:48.471718,VERIFIED,0.15,0.0
1995,982-996-7899,Ronald Watkins,2024-10-24 21:52:48.471718,VERIFIED,0.12,0.0
1996,001-261-434-3412x6144,David Mueller,2025-07-01 21:52:48.472725,VERIFIED,0.19,0.0
1997,(829)345-2168,Brandon Gutierrez,2024-01-12 21:52:48.472725,VERIFIED,0.21,0.0
1998,327.574.2075x115,Adrian Perkins,2025-07-18 21:52:48.473757,VERIFIED,0.19,0.0
1999,+1-653-212-1937x99995,Bryan Jackson,2023-05-03 21:52:48.473757,VERIFIED,0.3,0.0
2000,001-310-959-5358,Charles Meyer,2025-02-05 21:52:48.473757,VERIFIED,0.02,0.0
